"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","k"
"SSP1_1_9",0.0194569106339365,1,2.35,8
"SSP1_2_6",0.0188966879760642,1,2.35,8
"SSP2_4_5",0.0541008845647511,1,2.35,8
"SSP3_7_0",0.0458893241599935,1,2.35,8
"SSP5_8_5",0.0476953238420545,1,2.35,8
"SSP1_1_9",0.0198111743139724,1,2.5,8
"SSP1_2_6",0.0202148677370619,1,2.5,8
"SSP2_4_5",0.0551866383821657,1,2.5,8
"SSP3_7_0",0.0473631692494042,1,2.5,8
"SSP5_8_5",0.0506160102803247,1,2.5,8
"SSP1_1_9",0.0211446692027773,1,2.35,8
"SSP1_2_6",0.0200988676601134,1,2.35,8
"SSP2_4_5",0.0568858340995832,1,2.35,8
"SSP3_7_0",0.047612469660845,1,2.35,8
"SSP5_8_5",0.0501122223579801,1,2.35,8
"SSP1_1_9",0.021497701826619,1,2.5,8
"SSP1_2_6",0.0214137728329155,1,2.5,8
"SSP2_4_5",0.0579651570858606,1,2.5,8
"SSP3_7_0",0.0490771874752418,1,2.5,8
"SSP5_8_5",0.0530100612710544,1,2.5,8
"SSP1_1_9",0.0222532400473491,1,2.5,8
"SSP1_2_6",0.0237204867340614,1,2.5,8
"SSP2_4_5",0.0596907326013245,1,2.5,8
"SSP3_7_0",0.0506216713327333,1,2.5,8
"SSP5_8_5",0.0557306083067799,1,2.5,8
"SSP1_1_9",0.0238506800055902,1,2.35,8
"SSP1_2_6",0.0210122845402217,1,2.35,8
"SSP2_4_5",0.0596239059294864,1,2.35,8
"SSP3_7_0",0.0493859061885139,1,2.35,8
"SSP5_8_5",0.0522744905729583,1,2.35,8
"SSP1_1_9",0.0242017506808938,1,2.5,8
"SSP1_2_6",0.0223246678405292,1,2.5,8
"SSP2_4_5",0.0606969030297467,1,2.5,8
"SSP3_7_0",0.0508405194753378,1,2.5,8
"SSP5_8_5",0.0551500174128117,1,2.5,8
"SSP1_1_9",0.0249530776910342,1,2.5,8
"SSP1_2_6",0.0246269812810966,1,2.5,8
"SSP2_4_5",0.0624123914377416,1,2.5,8
"SSP3_7_0",0.0523736647869247,1,2.5,8
"SSP5_8_5",0.0578486384754524,1,2.5,8
"SSP1_1_9",0.0266217940174696,1,2.5,8
"SSP1_2_6",0.0258149309534862,1,2.5,8
"SSP2_4_5",0.0651483016986522,1,2.5,8
"SSP3_7_0",0.0540524267590114,1,2.5,8
"SSP5_8_5",0.0601788235537387,1,2.5,8
"SSP1_1_9",0.0252999158120905,1,2.35,8
"SSP1_2_6",0.0217682975354897,1,2.35,8
"SSP2_4_5",0.0621006906464757,1,2.35,8
"SSP3_7_0",0.0512266437288688,1,2.35,8
"SSP5_8_5",0.0541957596449625,1,2.35,8
"SSP1_1_9",0.0256499315501661,1,2.5,8
"SSP1_2_6",0.0230784124748862,1,2.5,8
"SSP2_4_5",0.0631679095279556,1,2.5,8
"SSP3_7_0",0.0526702862022875,1,2.5,8
"SSP5_8_5",0.0570496811984202,1,2.5,8
"SSP1_1_9",0.0263989942631073,1,2.5,8
"SSP1_2_6",0.025376767254883,1,2.5,8
"SSP2_4_5",0.0648741840209798,1,2.5,8
"SSP3_7_0",0.0541911628277753,1,2.5,8
"SSP5_8_5",0.0597271726366119,1,2.5,8
"SSP1_1_9",0.0280626989695254,1,2.5,8
"SSP1_2_6",0.0265626667839083,1,2.5,8
"SSP2_4_5",0.0675954390013344,1,2.5,8
"SSP3_7_0",0.0558558386552853,1,2.5,8
"SSP5_8_5",0.0620379465797204,1,2.5,8
"SSP1_1_9",0.0307303734557988,1,2.5,8
"SSP1_2_6",0.0274635488732373,1,2.5,8
"SSP2_4_5",0.0702708553303584,1,2.5,8
"SSP3_7_0",0.0575652130389804,1,2.5,8
"SSP5_8_5",0.0640978041706114,1,2.5,8
"SSP1_1_9",0.0260015463968608,1,2.35,8
"SSP1_2_6",0.0223767325672453,1,2.35,8
"SSP2_4_5",0.0643816850798614,1,2.35,8
"SSP3_7_0",0.052950171273048,1,2.35,8
"SSP5_8_5",0.0558721309960713,1,2.35,8
"SSP1_1_9",0.0263510338948812,1,2.5,8
"SSP1_2_6",0.0236847210450737,1,2.5,8
"SSP2_4_5",0.0654434478936146,1,2.5,8
"SSP3_7_0",0.054382696141555,1,2.5,8
"SSP5_8_5",0.0587051292307925,1,2.5,8
"SSP1_1_9",0.0270989629639385,1,2.5,8
"SSP1_2_6",0.0259793639738155,1,2.5,8
"SSP2_4_5",0.0671410221245979,1,2.5,8
"SSP3_7_0",0.0558912059541865,1,2.5,8
"SSP5_8_5",0.0613622649198119,1,2.5,8
"SSP1_1_9",0.0287601584505474,1,2.5,8
"SSP1_2_6",0.0271633431882272,1,2.5,8
"SSP2_4_5",0.0698484393323207,1,2.5,8
"SSP3_7_0",0.0575417426899729,1,2.5,8
"SSP5_8_5",0.0636544724851476,1,2.5,8
"SSP1_1_9",0.0314238334221139,1,2.5,8
"SSP1_2_6",0.0280627517381002,1,2.5,8
"SSP2_4_5",0.072510246463742,1,2.5,8
"SSP3_7_0",0.0592358105716717,1,2.5,8
"SSP5_8_5",0.0656967827729254,1,2.5,8
"SSP1_1_9",0.0328503060459073,1,2.5,8
"SSP1_2_6",0.0288062046706629,1,2.5,8
"SSP2_4_5",0.0749173819237564,1,2.5,8
"SSP3_7_0",0.0609910603824087,1,2.5,8
"SSP5_8_5",0.0675034744185648,1,2.5,8
"SSP1_1_9",0.0262234717286652,1,2.35,8
"SSP1_2_6",0.0225767895646205,1,2.35,8
"SSP2_4_5",0.06605574055701,1,2.35,8
"SSP3_7_0",0.0542800979761051,1,2.35,8
"SSP5_8_5",0.0570982701450175,1,2.35,8
"SSP1_1_9",0.0265727157315819,1,2.5,8
"SSP1_2_6",0.0238831948731417,1,2.5,8
"SSP2_4_5",0.0671131304484663,1,2.5,8
"SSP3_7_0",0.0557026934781359,1,2.5,8
"SSP5_8_5",0.059912875087317,1,2.5,8
"SSP1_1_9",0.0273201228886012,1,2.5,8
"SSP1_2_6",0.0261750722716347,1,2.5,8
"SSP2_4_5",0.0688037317121579,1,2.5,8
"SSP3_7_0",0.057200251035968,1,2.5,8
"SSP5_8_5",0.0625522550025366,1,2.5,8
"SSP1_1_9",0.028980162824879,1,2.5,8
"SSP1_2_6",0.0273576257827884,1,2.5,8
"SSP2_4_5",0.0715000601517897,1,2.5,8
"SSP3_7_0",0.0588383505037954,1,2.5,8
"SSP5_8_5",0.0648284418359589,1,2.5,8
"SSP1_1_9",0.0316419950624429,1,2.5,8
"SSP1_2_6",0.0282559478759493,1,2.5,8
"SSP2_4_5",0.0741509673951752,1,2.5,8
"SSP3_7_0",0.0605190599515027,1,2.5,8
"SSP5_8_5",0.0668557752005657,1,2.5,8
"SSP1_1_9",0.0330674796632657,1,2.5,8
"SSP1_2_6",0.0289984772117869,1,2.5,8
"SSP2_4_5",0.0765481665049944,1,2.5,8
"SSP3_7_0",0.0622600832187707,1,2.5,8
"SSP5_8_5",0.0686485479345216,1,2.5,8
"SSP1_1_9",0.0337572263907488,1,2.5,8
"SSP1_2_6",0.0295944140003969,1,2.5,8
"SSP2_4_5",0.0786812995917255,1,2.5,8
"SSP3_7_0",0.063884081707388,1,2.5,8
"SSP5_8_5",0.0702027527685014,1,2.5,8
"SSP1_1_9",0.0188333620174575,1,2.2,8
"SSP1_2_6",0.0166364855550159,1,2.2,8
"SSP2_4_5",0.0506389594460001,1,2.2,8
"SSP3_7_0",0.0423410265419443,1,2.2,8
"SSP5_8_5",0.0428875575047764,1,2.2,8
"SSP1_1_9",0.0195922988170555,1,2.35,8
"SSP1_2_6",0.0189543299103209,1,2.35,8
"SSP2_4_5",0.0523777645230981,1,2.35,8
"SSP3_7_0",0.0439096580746933,1,2.35,8
"SSP5_8_5",0.0456729276982926,1,2.35,8
"SSP1_1_9",0.0199460999861857,1,2.5,8
"SSP1_2_6",0.0202657868396193,1,2.5,8
"SSP2_4_5",0.0534609554942515,1,2.5,8
"SSP3_7_0",0.0453801123922359,1,2.5,8
"SSP5_8_5",0.0485863629848035,1,2.5,8
"SSP1_1_9",0.0212778560268267,1,2.35,8
"SSP1_2_6",0.0201503773015281,1,2.35,8
"SSP2_4_5",0.0551477611862042,1,2.35,8
"SSP3_7_0",0.045630500759795,1,2.35,8
"SSP5_8_5",0.0480860889249033,1,2.35,8
"SSP1_1_9",0.0216304291777132,1,2.5,8
"SSP1_2_6",0.0214585927471545,1,2.5,8
"SSP2_4_5",0.0562245682980506,1,2.5,8
"SSP3_7_0",0.0470918937477174,1,2.5,8
"SSP5_8_5",0.0509768442059267,1,2.5,8
"SSP1_1_9",0.0223849843466378,1,2.5,8
"SSP1_2_6",0.0237536148224251,1,2.5,8
"SSP2_4_5",0.0579427906267687,1,2.5,8
"SSP3_7_0",0.0486337193889488,1,2.5,8
"SSP5_8_5",0.0536918914269535,1,2.5,8
"SSP1_1_9",0.0239803543652033,1,2.35,8
"SSP1_2_6",0.0210591436286162,1,2.35,8
"SSP2_4_5",0.05784840200735,1,2.35,8
"SSP3_7_0",0.0474026410749661,1,2.35,8
"SSP5_8_5",0.0502464816107776,1,2.35,8
"SSP1_1_9",0.0243309703927079,1,2.5,8
"SSP1_2_6",0.0223648626566472,1,2.5,8
"SSP2_4_5",0.0589189553372757,1,2.5,8
"SSP3_7_0",0.048854000009885,1,2.5,8
"SSP5_8_5",0.0531150822465713,1,2.5,8
"SSP1_1_9",0.0250813247015548,1,2.5,8
"SSP1_2_6",0.024655528564013,1,2.5,8
"SSP2_4_5",0.0606272151914773,1,2.5,8
"SSP3_7_0",0.0503845617061241,1,2.5,8
"SSP5_8_5",0.0558083507475015,1,2.5,8
"SSP1_1_9",0.0267478864842973,1,2.5,8
"SSP1_2_6",0.0258374893169323,1,2.5,8
"SSP2_4_5",0.063348653985203,1,2.5,8
"SSP3_7_0",0.0520613175855916,1,2.5,8
"SSP5_8_5",0.0581353917299515,1,2.5,8
"SSP1_1_9",0.0254277138676331,1,2.35,8
"SSP1_2_6",0.0218113082601247,1,2.35,8
"SSP2_4_5",0.0602585339069078,1,2.35,8
"SSP3_7_0",0.0492428265858289,1,2.35,8
"SSP5_8_5",0.052167486563092,1,2.35,8
"SSP1_1_9",0.0257772775453815,1,2.5,8
"SSP1_2_6",0.0231147817992865,1,2.5,8
"SSP2_4_5",0.0613234118030107,1,2.5,8
"SSP3_7_0",0.0506832892667723,1,2.5,8
"SSP5_8_5",0.0550146288688308,1,2.5,8
"SSP1_1_9",0.0265253731072903,1,2.5,8
"SSP1_2_6",0.0254015288472393,1,2.5,8
"SSP2_4_5",0.0630226306243964,1,2.5,8
"SSP3_7_0",0.0522016604751328,1,2.5,8
"SSP5_8_5",0.0576869035230492,1,2.5,8
"SSP1_1_9",0.0281869355312008,1,2.5,8
"SSP1_2_6",0.0265814600128294,1,2.5,8
"SSP2_4_5",0.0657296972155793,1,2.5,8
"SSP3_7_0",0.0538644151023358,1,2.5,8
"SSP5_8_5",0.0599946485706636,1,2.5,8
"SSP1_1_9",0.0308511913882855,1,2.5,8
"SSP1_2_6",0.0274778175644497,1,2.5,8
"SSP2_4_5",0.068368695261746,1,2.5,8
"SSP3_7_0",0.0555728900923834,1,2.5,8
"SSP5_8_5",0.0620532769873637,1,2.5,8
"SSP1_1_9",0.0261284313280326,1,2.35,8
"SSP1_2_6",0.0224166421807432,1,2.35,8
"SSP2_4_5",0.0623953157160793,1,2.35,8
"SSP3_7_0",0.0509671362103225,1,2.35,8
"SSP5_8_5",0.0538452315491236,1,2.35,8
"SSP1_1_9",0.0264774680616353,1,2.5,8
"SSP1_2_6",0.0237180106815203,1,2.5,8
"SSP2_4_5",0.063454927070601,1,2.5,8
"SSP3_7_0",0.0523965540417092,1,2.5,8
"SSP5_8_5",0.0566715872186552,1,2.5,8
"SSP1_1_9",0.0272244327590738,1,2.5,8
"SSP1_2_6",0.0260010831620879,1,2.5,8
"SSP2_4_5",0.0651457566384357,1,2.5,8
"SSP3_7_0",0.0539026335978744,1,2.5,8
"SSP5_8_5",0.0593236306002877,1,2.5,8
"SSP1_1_9",0.0288834921033498,1,2.5,8
"SSP1_2_6",0.0271791132467555,1,2.5,8
"SSP2_4_5",0.0678394885202918,1,2.5,8
"SSP3_7_0",0.0555513296170802,1,2.5,8
"SSP5_8_5",0.0616129125213765,1,2.5,8
"SSP1_1_9",0.0315437581992411,1,2.5,8
"SSP1_2_6",0.0280740119923908,1,2.5,8
"SSP2_4_5",0.0704654336046692,1,2.5,8
"SSP3_7_0",0.057244578425417,1,2.5,8
"SSP5_8_5",0.0636540815337405,1,2.5,8
"SSP1_1_9",0.0329684100661563,1,2.5,8
"SSP1_2_6",0.0288137426123673,1,2.5,8
"SSP2_4_5",0.0728078118574795,1,2.5,8
"SSP3_7_0",0.0589997691188763,1,2.5,8
"SSP5_8_5",0.0654611687583849,1,2.5,8
"SSP1_1_9",0.0263500404036295,1,2.35,8
"SSP1_2_6",0.0226156546275932,1,2.35,8
"SSP2_4_5",0.0639884091214122,1,2.35,8
"SSP3_7_0",0.0522996409034766,1,2.35,8
"SSP5_8_5",0.0550746798173012,1,2.35,8
"SSP1_1_9",0.0266988342486233,1,2.5,8
"SSP1_2_6",0.0239154559143992,1,2.5,8
"SSP2_4_5",0.0650437596690486,1,2.5,8
"SSP3_7_0",0.0537191907371183,1,2.5,8
"SSP5_8_5",0.0578827555910441,1,2.5,8
"SSP1_1_9",0.0274452783332958,1,2.5,8
"SSP1_2_6",0.0261957906418388,1,2.5,8
"SSP2_4_5",0.0667278026498372,1,2.5,8
"SSP3_7_0",0.0552143798027311,1,2.5,8
"SSP5_8_5",0.0605171440792285,1,2.5,8
"SSP1_1_9",0.0291031849978189,1,2.5,8
"SSP1_2_6",0.0273724092970486,1,2.5,8
"SSP2_4_5",0.0694107492205828,1,2.5,8
"SSP3_7_0",0.0568507030821157,1,2.5,8
"SSP5_8_5",0.0627904857845993,1,2.5,8
"SSP1_1_9",0.0317616129200952,1,2.5,8
"SSP1_2_6",0.0282662324423301,1,2.5,8
"SSP2_4_5",0.0720261453351143,1,2.5,8
"SSP3_7_0",0.0585306557131996,1,2.5,8
"SSP5_8_5",0.0648167431557879,1,2.5,8
"SSP1_1_9",0.0331852792025999,1,2.5,8
"SSP1_2_6",0.0290050486812012,1,2.5,8
"SSP2_4_5",0.0743589834795986,1,2.5,8
"SSP3_7_0",0.0602716809588144,1,2.5,8
"SSP5_8_5",0.0664300186248643,1,2.5,8
"SSP1_1_9",0.033874141825556,1,2.5,8
"SSP1_2_6",0.0295980096142413,1,2.5,8
"SSP2_4_5",0.0764241859657257,1,2.5,8
"SSP3_7_0",0.0618969758369416,1,2.5,8
"SSP5_8_5",0.0677050224211094,1,2.5,8
"SSP1_1_9",0.0266407289093208,1,2.35,8
"SSP1_2_6",0.0228784310986052,1,2.35,8
"SSP2_4_5",0.0645252628484398,1,2.35,8
"SSP3_7_0",0.0527309328828272,1,2.35,8
"SSP5_8_5",0.0553075537958005,1,2.35,8
"SSP1_1_9",0.0269891445635363,1,2.5,8
"SSP1_2_6",0.0241750698642178,1,2.5,8
"SSP2_4_5",0.0655770801035574,1,2.5,8
"SSP3_7_0",0.0541421924571185,1,2.5,8
"SSP5_8_5",0.0576337917136515,1,2.5,8
"SSP1_1_9",0.0277347783724763,1,2.5,8
"SSP1_2_6",0.026449878839124,1,2.5,8
"SSP2_4_5",0.0672554989968472,1,2.5,8
"SSP3_7_0",0.0556285190996682,1,2.5,8
"SSP5_8_5",0.0597850827023112,1,2.5,8
"SSP1_1_9",0.0293908908301279,1,2.5,8
"SSP1_2_6",0.0276236514581712,1,2.5,8
"SSP2_4_5",0.0699295195915734,1,2.5,8
"SSP3_7_0",0.0572550378076707,1,2.5,8
"SSP5_8_5",0.0616357030794824,1,2.5,8
"SSP1_1_9",0.0320464570585868,1,2.5,8
"SSP1_2_6",0.0285153098728314,1,2.5,8
"SSP2_4_5",0.0725362330516674,1,2.5,8
"SSP3_7_0",0.0589247866617492,1,2.5,8
"SSP5_8_5",0.0633405749243411,1,2.5,8
"SSP1_1_9",0.0334685903080264,1,2.5,8
"SSP1_2_6",0.0292523053004379,1,2.5,8
"SSP2_4_5",0.0748613099366856,1,2.5,8
"SSP3_7_0",0.0606551739886019,1,2.5,8
"SSP5_8_5",0.0648660513009425,1,2.5,8
"SSP1_1_9",0.0341566977504314,1,2.5,8
"SSP1_2_6",0.0298437505456172,1,2.5,8
"SSP2_4_5",0.0769195547655793,1,2.5,8
"SSP3_7_0",0.0622703835213303,1,2.5,8
"SSP5_8_5",0.0661422336891846,1,2.5,8
"SSP1_1_9",0.0343725807400107,1,2.5,8
"SSP1_2_6",0.0300332512088843,1,2.5,8
"SSP2_4_5",0.0784496165608306,1,2.5,8
"SSP3_7_0",0.0635085038762165,1,2.5,8
"SSP5_8_5",0.0666369861329526,1,2.5,8
"SSP1_1_9",0.0174609221266544,1.15,2.2,8
"SSP1_2_6",0.0106450822985896,1.15,2.2,8
"SSP2_4_5",0.0408422829599321,1.15,2.2,8
"SSP3_7_0",0.0319275568028924,1.15,2.2,8
"SSP5_8_5",0.0318494472687802,1.15,2.2,8
"SSP1_1_9",0.0182176601531513,1.15,2.35,8
"SSP1_2_6",0.0129606299707979,1.15,2.35,8
"SSP2_4_5",0.0425907456574991,1.15,2.35,8
"SSP3_7_0",0.0334701670106922,1.15,2.35,8
"SSP5_8_5",0.0341812260648979,1.15,2.35,8
"SSP1_1_9",0.0185709255385772,1.15,2.5,8
"SSP1_2_6",0.0142715036181509,1.15,2.5,8
"SSP2_4_5",0.0436799720178081,1.15,2.5,8
"SSP3_7_0",0.0349527345211567,1.15,2.5,8
"SSP5_8_5",0.0366470508453722,1.15,2.5,8
"SSP1_1_9",0.01989781884562,1.15,2.35,8
"SSP1_2_6",0.0141524234070959,1.15,2.35,8
"SSP2_4_5",0.0453762079156443,1.15,2.35,8
"SSP3_7_0",0.0350994798877345,1.15,2.35,8
"SSP5_8_5",0.0362043629270056,1.15,2.35,8
"SSP1_1_9",0.0202498619241731,1.15,2.5,8
"SSP1_2_6",0.0154600827863444,1.15,2.5,8
"SSP2_4_5",0.0464590455951305,1.15,2.5,8
"SSP3_7_0",0.0365732011385951,1.15,2.5,8
"SSP5_8_5",0.0386511760385008,1.15,2.5,8
"SSP1_1_9",0.0210022410709409,1.15,2.5,8
"SSP1_2_6",0.0177529821021211,1.15,2.5,8
"SSP2_4_5",0.0481869100576921,1.15,2.5,8
"SSP3_7_0",0.0380896688159242,1.15,2.5,8
"SSP5_8_5",0.0409242820013786,1.15,2.5,8
"SSP1_1_9",0.0225894301885282,1.15,2.35,8
"SSP1_2_6",0.0150522176859364,1.15,2.35,8
"SSP2_4_5",0.0480924383601621,1.15,2.35,8
"SSP3_7_0",0.0367288998513821,1.15,2.35,8
"SSP5_8_5",0.0380816746372721,1.15,2.35,8
"SSP1_1_9",0.0229395260354501,1.15,2.5,8
"SSP1_2_6",0.0163574092119251,1.15,2.5,8
"SSP2_4_5",0.0491690167731802,1.15,2.5,8
"SSP3_7_0",0.0381929135221129,1.15,2.5,8
"SSP5_8_5",0.0405096449347836,1.15,2.5,8
"SSP1_1_9",0.0236877284432786,1.15,2.5,8
"SSP1_2_6",0.0186460031708769,1.15,2.5,8
"SSP2_4_5",0.0508869098243867,1.15,2.5,8
"SSP3_7_0",0.0396986790424962,1.15,2.5,8
"SSP5_8_5",0.0427643266191102,1.15,2.5,8
"SSP1_1_9",0.0253489982330599,1.15,2.5,8
"SSP1_2_6",0.0198238442131516,1.15,2.5,8
"SSP2_4_5",0.0536237735685916,1.15,2.5,8
"SSP3_7_0",0.0412861402799055,1.15,2.5,8
"SSP5_8_5",0.0447152836257906,1.15,2.5,8
"SSP1_1_9",0.0240199401100627,1.15,2.35,8
"SSP1_2_6",0.0157893854020108,1.15,2.35,8
"SSP2_4_5",0.0504810398542609,1.15,2.35,8
"SSP3_7_0",0.0383649053782768,1.15,2.35,8
"SSP5_8_5",0.0397764339215646,1.15,2.35,8
"SSP1_1_9",0.0243689928844558,1.15,2.5,8
"SSP1_2_6",0.017092366403945,1.15,2.5,8
"SSP2_4_5",0.0515483918327164,1.15,2.5,8
"SSP3_7_0",0.0398184822066297,1.15,2.5,8
"SSP5_8_5",0.0421860687417221,1.15,2.5,8
"SSP1_1_9",0.0251149580592664,1.15,2.5,8
"SSP1_2_6",0.0193771034415985,1.15,2.5,8
"SSP2_4_5",0.0532485156860223,1.15,2.5,8
"SSP3_7_0",0.0413128027388034,1.15,2.5,8
"SSP5_8_5",0.0444229060151404,1.15,2.5,8
"SSP1_1_9",0.0267712768268821,1.15,2.5,8
"SSP1_2_6",0.0205529499298048,1.15,2.5,8
"SSP2_4_5",0.0559419595469132,1.15,2.5,8
"SSP3_7_0",0.0428874442052107,1.15,2.5,8
"SSP5_8_5",0.0463574106040309,1.15,2.5,8
"SSP1_1_9",0.0294249078920911,1.15,2.5,8
"SSP1_2_6",0.0214405046375661,1.15,2.5,8
"SSP2_4_5",0.0585428554491469,1.15,2.5,8
"SSP3_7_0",0.0444577667215129,1.15,2.5,8
"SSP5_8_5",0.048147662064719,1.15,2.5,8
"SSP1_1_9",0.0246840602691129,1.15,2.35,8
"SSP1_2_6",0.0163607584332307,1.15,2.35,8
"SSP2_4_5",0.0524066883224405,1.15,2.35,8
"SSP3_7_0",0.0398339793275723,1.15,2.35,8
"SSP5_8_5",0.0412168714886671,1.15,2.35,8
"SSP1_1_9",0.0250326009113871,1.15,2.5,8
"SSP1_2_6",0.0176616938108701,1.15,2.5,8
"SSP2_4_5",0.0534690321525516,1.15,2.5,8
"SSP3_7_0",0.0412770765393871,1.15,2.5,8
"SSP5_8_5",0.0436089292093605,1.15,2.5,8
"SSP1_1_9",0.0257774679324561,1.15,2.5,8
"SSP1_2_6",0.0199428608719868,1.15,2.5,8
"SSP2_4_5",0.0551611868301087,1.15,2.5,8
"SSP3_7_0",0.0427599934447897,1.15,2.5,8
"SSP5_8_5",0.0458287726630573,1.15,2.5,8
"SSP1_1_9",0.0274313563479054,1.15,2.5,8
"SSP1_2_6",0.021116863734673,1.15,2.5,8
"SSP2_4_5",0.05784200477726,1.15,2.5,8
"SSP3_7_0",0.0443219511605741,1.15,2.5,8
"SSP5_8_5",0.0477477379334534,1.15,2.5,8
"SSP1_1_9",0.0300811151068523,1.15,2.5,8
"SSP1_2_6",0.0220030098555393,1.15,2.5,8
"SSP2_4_5",0.0604306128013256,1.15,2.5,8
"SSP3_7_0",0.0458788195343266,1.15,2.5,8
"SSP5_8_5",0.0495229651460877,1.15,2.5,8
"SSP1_1_9",0.0314892083747583,1.15,2.5,8
"SSP1_2_6",0.0227279984311763,1.15,2.5,8
"SSP2_4_5",0.0626607375901135,1.15,2.5,8
"SSP3_7_0",0.0474378534835031,1.15,2.5,8
"SSP5_8_5",0.0511195737836935,1.15,2.5,8
"SSP1_1_9",0.0250718606049172,1.15,2.35,8
"SSP1_2_6",0.0167305067614325,1.15,2.35,8
"SSP2_4_5",0.0532184659416128,1.15,2.35,8
"SSP3_7_0",0.0404699262930302,1.15,2.35,8
"SSP5_8_5",0.0418452262310312,1.15,2.35,8
"SSP1_1_9",0.0254200991955007,1.15,2.5,8
"SSP1_2_6",0.0180296569908857,1.15,2.5,8
"SSP2_4_5",0.0542774485702821,1.15,2.5,8
"SSP3_7_0",0.0419046918367984,1.15,2.5,8
"SSP5_8_5",0.0442235174438682,1.15,2.5,8
"SSP1_1_9",0.0261643185652469,1.15,2.5,8
"SSP1_2_6",0.0203077077631075,1.15,2.5,8
"SSP2_4_5",0.0559642586033395,1.15,2.5,8
"SSP3_7_0",0.0433787961531865,1.15,2.5,8
"SSP5_8_5",0.046430340164625,1.15,2.5,8
"SSP1_1_9",0.0278167736302105,1.15,2.5,8
"SSP1_2_6",0.0214801042373625,1.15,2.5,8
"SSP2_4_5",0.0586366238293017,1.15,2.5,8
"SSP3_7_0",0.044931212287185,1.15,2.5,8
"SSP5_8_5",0.0483377319518148,1.15,2.5,8
"SSP1_1_9",0.0304642485768547,1.15,2.5,8
"SSP1_2_6",0.0223650276009299,1.15,2.5,8
"SSP2_4_5",0.0612170474446433,1.15,2.5,8
"SSP3_7_0",0.0464782592702449,1.15,2.5,8
"SSP5_8_5",0.0501020203654869,1.15,2.5,8
"SSP1_1_9",0.0318711196130067,1.15,2.5,8
"SSP1_2_6",0.0230889642799513,1.15,2.5,8
"SSP2_4_5",0.0634400000033297,1.15,2.5,8
"SSP3_7_0",0.0480272257266516,1.15,2.5,8
"SSP5_8_5",0.051688527469933,1.15,2.5,8
"SSP1_1_9",0.0325236433623496,1.15,2.5,8
"SSP1_2_6",0.0236482356234297,1.15,2.5,8
"SSP2_4_5",0.0653007887818865,1.15,2.5,8
"SSP3_7_0",0.0494111032175331,1.15,2.5,8
"SSP5_8_5",0.053027510651931,1.15,2.5,8
"SSP1_1_9",0.0249343602099176,1.15,2.35,8
"SSP1_2_6",0.0166717618025748,1.15,2.35,8
"SSP2_4_5",0.051303617919009,1.15,2.35,8
"SSP3_7_0",0.0388239345187531,1.15,2.35,8
"SSP5_8_5",0.0403804206409199,1.15,2.35,8
"SSP1_1_9",0.0252815916322569,1.15,2.5,8
"SSP1_2_6",0.0179674673034096,1.15,2.5,8
"SSP2_4_5",0.0523618454426762,1.15,2.5,8
"SSP3_7_0",0.0402549706049989,1.15,2.5,8
"SSP5_8_5",0.0427524245609804,1.15,2.5,8
"SSP1_1_9",0.0260225770127618,1.15,2.5,8
"SSP1_2_6",0.0202380127745583,1.15,2.5,8
"SSP2_4_5",0.0540474715796189,1.15,2.5,8
"SSP3_7_0",0.0417260303287146,1.15,2.5,8
"SSP5_8_5",0.0449542921551609,1.15,2.5,8
"SSP1_1_9",0.0276664386875431,1.15,2.5,8
"SSP1_2_6",0.0214004603872346,1.15,2.5,8
"SSP2_4_5",0.0567180298434502,1.15,2.5,8
"SSP3_7_0",0.0432761006310492,1.15,2.5,8
"SSP5_8_5",0.0468584466788382,1.15,2.5,8
"SSP1_1_9",0.0302998033195339,1.15,2.5,8
"SSP1_2_6",0.0222715752104892,1.15,2.5,8
"SSP2_4_5",0.0592968858089862,1.15,2.5,8
"SSP3_7_0",0.0448218579951735,1.15,2.5,8
"SSP5_8_5",0.0486205820081881,1.15,2.5,8
"SSP1_1_9",0.0316757118114495,1.15,2.5,8
"SSP1_2_6",0.0229636515679831,1.15,2.5,8
"SSP2_4_5",0.0615188858176887,1.15,2.5,8
"SSP3_7_0",0.0463704135806781,1.15,2.5,8
"SSP5_8_5",0.0502060711072737,1.15,2.5,8
"SSP1_1_9",0.0323262630852201,1.15,2.5,8
"SSP1_2_6",0.0235214938267846,1.15,2.5,8
"SSP2_4_5",0.0633795958273574,1.15,2.5,8
"SSP3_7_0",0.0477552861019441,1.15,2.5,8
"SSP5_8_5",0.0515455211503121,1.15,2.5,8
"SSP1_1_9",0.0326073870919325,1.15,2.5,8
"SSP1_2_6",0.0237779656243744,1.15,2.5,8
"SSP2_4_5",0.0641513425036778,1.15,2.5,8
"SSP3_7_0",0.048334660351255,1.15,2.5,8
"SSP5_8_5",0.052104421009213,1.15,2.5,8
"SSP1_1_9",0.0234552657902183,1.3,2.35,8
"SSP1_2_6",0.0150648339768201,1.3,2.35,8
"SSP2_4_5",0.0419062952819814,1.3,2.35,8
"SSP3_7_0",0.0300902304558058,1.3,2.35,8
"SSP5_8_5",0.030357953354676,1.3,2.35,8
"SSP1_1_9",0.023802629355643,1.3,2.5,8
"SSP1_2_6",0.0163562628657157,1.3,2.5,8
"SSP2_4_5",0.0429629171310531,1.3,2.5,8
"SSP3_7_0",0.031532184665883,1.3,2.5,8
